"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, No date (2 of 3)","Simkins, Modjeska Monteith, 1899-1992","","","13 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10382","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8865",8865.0,"9925.cpd","/mmsimkins/image/9925.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, May-July, 1974","Simkins, Modjeska Monteith, 1899-1992","","1974","24 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09969","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8935",8935.0,"9995.cpd","/mmsimkins/image/9995.cpd","1974","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, January-June, 1973","Simkins, Modjeska Monteith, 1899-1992","","1973","16 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","09675","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/8972",8972.0,"10032.cpd","/mmsimkins/image/10032.cpd","1973","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, Newsletters, """"The Southern Patriot"""" (3 of 3)","Simkins, Modjeska Monteith, 1899-1992","","","9 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10674","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9006",9006.0,"10066.cpd","/mmsimkins/image/10066.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, United Citizens Party, 1969-1973","Simkins, Modjeska Monteith, 1899-1992","","1969-1973","23 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11608","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9060",9060.0,"10120.cpd","/mmsimkins/image/10120.cpd","1969","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, Newsletters, """"The Southern Patriot"""" (2 of 3)","Simkins, Modjeska Monteith, 1899-1992","","","19 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10595","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9136",9136.0,"10196.cpd","/mmsimkins/image/10196.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Organizing Committee for Economic & Social Justice, Newsletters, ""Southern Fight-Back"" (1 of 2)","Simkins, Modjeska Monteith, 1899-1992","","1975-1981","9 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11224","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9183",9183.0,"10243.cpd","/mmsimkins/image/10243.cpd","1975","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Organizing Committee for Economic & Social Justice, 1975-1992 and no date","Simkins, Modjeska Monteith, 1899-1992","","1975-1992","64 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10763","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9338",9338.0,"10398.cpd","/mmsimkins/image/10398.cpd","1975","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Conference Educational Fund, Newsletters, ""The Southern Patriot"" (1 of 3)","Simkins, Modjeska Monteith, 1899-1992","","","10 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10536","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9392",9392.0,"10452.cpd","/mmsimkins/image/10452.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Organizing Committee for Economic & Social Justice, 1979-1980","Simkins, Modjeska Monteith, 1899-1992","","1979-1980","52 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","10924","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9490",9490.0,"10550.cpd","/mmsimkins/image/10550.cpd","1979","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Organizing Committee for Economic & Social Justice, Newsletters, ""Southern Fight-Back"" (2 of 2)","Simkins, Modjeska Monteith, 1899-1992","","1981-1990","10 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11278","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9539",9539.0,"10674.cpd","/mmsimkins/image/10674.cpd","1981","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Southern Regional Council, 1944-1991 and no date","Simkins, Modjeska Monteith, 1899-1992","","1944-1991","24 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11332","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9670",9670.0,"10805.cpd","/mmsimkins/image/10805.cpd","1944","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, United Negro and Allied Veterans of America, 1947-1947","Simkins, Modjeska Monteith, 1899-1992","","1941-1947","28 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","Simkins, Modjeska, 1899-1992;Columbia (S.C.)","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","11673","Sarah Funk","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/9714",9714.0,"10849.cpd","/mmsimkins/image/10849.cpd","1941","",0,False,False,False,True,False,"['Empty Transcript']","[]"
