"Title","Creator","Contributors","Date","Approximate Date","Source","Subject","Local Subject","S.C. County","Description","Extent","Digital Collection","Website","Contributing Institution","Rights","Time Period","Geographic Location","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Note","Digital Assistant","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"John Henry McCray Papers, Box 7, Folder 01, Legal Size, Journalism, Lighthouse and Informer","","McCray, John Henry, 1910-1987;","","circa 1944-1960","Manuscripts; Accession 11294.","","","Richland County (S.C.)","John Henry McCray Papers, Box 7, Folder 01, Legal Size, Journalism, Lighthouse and Informer (Columbia, S.C.), 1944-1960.","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Columbia, Richland County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11-20 00:00:00","Text","image/jpeg","Documents (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-06-13","2022-06-13","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17138",17138.0,"20214.cpd","/p17173coll38/image/20214.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 02, Legal Size, Journalism, Afro-American (Charleston, S.C.), 1956-1962, n.d.","","McCray, John Henry, 1910-1987;","","circa 1956-1962","Manuscripts; Accession 11294.","","","Charleston County (S.C.)","John Henry McCray Papers, Box 7, Folder 02, Legal Size, Journalism, Afro-American (Charleston, S.C.), 1956-1962, n.d.","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Charleston, Charleston County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11-20 00:00:00","Text","image/jpeg","Documents (object genre)","","","","","2022-06-14","2022-06-14","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17246",17246.0,"20322.cpd","/p17173coll38/image/20322.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 5, Folder 03, Legal Size, Journalism, Pittsburgh Courier (Pittsburgh, Penn.), General, 1961-1963","","McCray, John Henry, 1910-1987;","","circa 1961-1963","Manuscripts; Accession 11294.","","","","John Henry McCray Papers, Box 5, Folder 03, Legal Size, Journalism, Pittsburgh Courier (Pittsburgh, Penn.), General, 1961-1963","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","Pittsburgh, Allegheny County, Pennsylvania, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11-20 00:00:00","Text","image/jpeg","Documents (object genre)","","","","","2022-06-15","2022-06-15","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17284",17284.0,"20360.cpd","/p17173coll38/image/20360.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray papers, Box 6, Folder 21, Personal, McCray, Wrench, 1954-1964","McCray, John Henry, 1910-1987","","1954-1964","","Manuscripts Annex, Letter size papers, 1929-1989 (folders 1-20)","McCray, John Henry, 1910-1987;Personal correspondence","","","Folder of personal correspondence of John H. McCray relating to Wrench McCray from 1954 through 1964","1 folder","John Henry McCray papers, 1929-1989","","University of South Carolina. South Carolinian Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Carolinian Library, Columbia, SC 29208.","Civil Rights Era (1955-1969)","Columbia, Richland County, South Carolina, United States;Charleston, Charleston County, South Carolina, United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, Primary Archival file is a TIFF","2017-07-14 00:00:00","Text","image/jpeg","Manuscripts","","","Sarah Moore; Becky Thompson; John Quirk","","2022-06-15","2022-06-15","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17341",17341.0,"20417.cpd","/p17173coll38/image/20417.cpd","1954","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 04, Legal Size, Journalism, Pittsburgh Courier (Pittsburgh, Penn.), Distributor's Reports, 1962","","McCray, John Henry, 1910-1987;","","circa 1962","Manuscripts; Accession 11294.","Pittsburgh Courier Publishing Co.","","","John Henry McCray Papers, Box 7, Folder 04, Legal Size, Journalism, Pittsburgh Courier (Pittsburgh, Penn.), Distributor's Reports, 1962","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11-27 00:00:00","Text","image/jpeg","Documents (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-06-29","2022-06-29","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17398",17398.0,"20474.cpd","/p17173coll38/image/20474.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 05, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (""""The Way It Was""""), 1980-1986","","McCray, John Henry, 1910-1987;","","circa 1980-1986","Manuscripts; Accession 11294.","Newspaper columns","","Charleston County (S.C.)","","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","The Modern State (1970-present)","Charleston, Charleston County, South Carolina, United States;Talladega, Talladega County, Alabama, United States","English","","2017","Text","image/jpeg","Documents (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-06-29","2022-06-29","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17449",17449.0,"20525.cpd","/p17173coll38/image/20525.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 06, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (The Way It Was), 1980-1986","","McCray, John Henry, 1910-1987;","","circa 1980-1986","Manuscripts; Accession 11294.","","","Charleston County (S.C.)","John Henry McCray Papers, Box 7, Folder 06, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (The Way It Was), 1980-1986.  A newspaper column by John Henry McCray in the Charleston Chronicle discussing Black civil rights activism in the Southern states of the United States during the early and middle 20th century.","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","The Modern State (1970-present)","Charleston, Charleston County, South Carolina, United States;Talladega, Talladega County, Alabama, United Sates","English","300ppi, 24-bit depth color, Zeutschel Scanner with Omniscan 12 scanning software, primary archival file is a TIFF","2018-02-19 00:00:00","Text","image/jpeg","Newspaper columns;Newspaper clippings","","","Sarah Moore; Rhea M. Ray","","2022-07-01","2022-07-01","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17491",17491.0,"20567.cpd","/p17173coll38/image/20567.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 07, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (The Way It Was), 1980-1986","","McCray, John Henry, 1910-1987;","","circa 1980-1986","Manuscripts; Accession 11294.","","","Charleston County (S.C.)","John Henry McCray Papers, Box 7, Folder 07, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (The Way It Was), 1980-1986","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","The Modern State (1970-present)","Charleston, Charleston County, South Carolina, United States;Talladega, Talladega County, Alabama, United Sates","English","300ppi, 24-bit depth color, Zeutschel Scanner with Omniscan 12 scanning software, primary archival file is a TIFF","2018-02-19 00:00:00","Text","image/jpeg","Newspaper columns;Newspaper clippings","","","Sarah Moore; Rhea M. Ray","","2022-07-06","2022-07-06","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17549",17549.0,"20625.cpd","/p17173coll38/image/20625.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 08, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (The Way It Was), 1980-1986","","McCray, John Henry, 1910-1987;","","circa 1980-1986","Manuscripts; Accession 11294.","","","Charleston County (S.C.)","A newspaper column by John Henry McCray in the Charleston Chronicle discussing Black civil rights activism in the Southern states of the United States during the early and middle 20th century.","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","The Modern State (1970-present)","Charleston, Charleston County, South Carolina, United States;Talladega, Talladega County, Alabama, United Sates","English","300ppi, 24-bit depth color, Zeutschel Scanner with Omniscan 12 scanning software, primary archival file is a TIFF","2018-02-19 00:00:00","Text","image/jpeg","Newspaper columns;Newspaper clippings","","","Sarah Moore; Rhea M. Ray","","2022-07-06","2022-07-06","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17587",17587.0,"20663.cpd","/p17173coll38/image/20663.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 11, Politics, 1944-1963, n.d.","","McCray, John Henry, 1910-1987;","","circa 1944-1963","Manuscripts; Accession 11294.","","","","John Henry McCray Papers, Box 7, Folder 11, Politics, 1944-1963, n.d.","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","","United States","English","300ppi, 24-bit depth color, Epson Expression 10000 XL flatbed scanner with SilverFast scanning software, primary archival file is a TIFF","2017-11-27 00:00:00","Text","image/jpeg","Documents (object genre)","","","Sarah Moore; Rhea M. Ray","","2022-07-08","2022-07-08","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17653",17653.0,"20729.cpd","/p17173coll38/image/20729.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"John Henry McCray Papers, Box 7, Folder 10, Legal Size, Journalism, Charleston Chronicle (Charleston, S.C.) (The Way It Was), 1980-1986","","McCray, John Henry, 1910-1987;","","circa 1980-1986","Manuscripts; Accession 11294.","","","Charleston County (S.C.)","A newspaper column by John Henry McCray in the Charleston Chronicle discussing Black civil rights activism in the Southern states of the United States during the early and middle 20th century.","1 folder","John Henry McCray Papers, 1929-1989","https://digital.library.sc.edu/collections/john-henry-mccray-papers-1929-1989/","University of South Carolina. South Caroliniana Library","Copyright Not Evaluated. For further information please contact The University of South Carolina, South Caroliniana Library, Columbia, SC 29208.","The Modern State (1970-present)","Charleston, Charleston County, South Carolina, United States;Talladega, Talladega County, Alabama, United Sates","English","300ppi, 24-bit depth color, Zeutschel Scanner with Omniscan 12 scanning software, primary archival file is a TIFF","2018-02-21 00:00:00","Text","image/jpeg","Newspaper columns;Newspaper clippings","","","Sarah Moore; Rhea M. Ray","","2022-07-08","2022-07-08","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/p17173coll38/id/17670",17670.0,"20746.cpd","/p17173coll38/image/20746.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
